Date,AAPL,MSFT,GOOG,GOOGL,AMZN,NVDA,TSLA,META,AVGO,ASML,PEP,COST,ADBE,AZN,CSCO,NFLX,AMD,CMCSA,TMUS,TXN,QCOM,HON,INTU,INTC,AMGN,SBUX,ISRG,AMAT,BKNG,ADI,MDLZ,PDD,GILD,ADP,VRTX,ABNB,LRCX,PYPL,REGN,PANW,MU,CSX,SNPS,CDNS,KLAC,ORLY,FTNT,WDAY,MNST,MAR
2021-07-27,144.68374633789062,280.33447265625,136.79649353027344,131.89999389648438,181.3195037841797,191.7581329345703,214.92666625976562,367.80999755859375,446.2244567871094,726.9827880859375,147.51702880859375,416.89459228515625,618.280029296875,54.52782440185547,51.654632568359375,518.9099731445312,91.02999877929688,55.17669677734375,144.19056701660156,173.4930877685547,133.22950744628906,218.992431640625,515.32080078125,49.31755828857422,225.5921173095703,119.5926742553711,325.02667236328125,131.9783172607422,2246.18994140625,155.33309936523438,61.93767166137695,79.52999877929688,62.771636962890625,197.6873779296875,202.85000610351562,141.5800018310547,605.2854614257812,300.4800109863281,581.010009765625,132.50332641601562,73.0616226196289,31.361604690551758,281.1600036621094,143.27000427246094,299.6405029296875,616.469970703125,54.22800064086914,230.66000366210938,47.59000015258789,141.08477783203125
2021-07-28,142.919189453125,280.0214538574219,136.38150024414062,136.093994140625,181.51600646972656,194.7032012939453,215.66000366210938,373.2799987792969,448.37408447265625,740.8867797851562,146.16270446777344,414.8117980957031,620.9199829101562,53.9109992980957,51.178077697753906,519.2999877929688,97.93000030517578,54.630210876464844,144.48924255371094,175.10496520996094,134.656982421875,219.11602783203125,515.508056640625,49.215545654296875,225.19566345214844,116.15758514404297,324.1666564941406,134.23828125,2226.330078125,156.71836853027344,60.200035095214844,91.88999938964844,63.80067443847656,196.72689819335938,202.24000549316406,143.3000030517578,617.3504638671875,301.9800109863281,586.4099731445312,133.15333557128906,74.37085723876953,30.90637969970703,283.69000244140625,144.58999633789062,306.011474609375,609.5900268554688,54.3380012512207,234.38999938964844,47.025001525878906,142.1863250732422
2021-07-29,143.5697784423828,280.2952880859375,136.54049682617188,135.77749633789062,179.99600219726562,196.29051208496094,225.78334045410156,358.32000732421875,454.43817138671875,746.5908203125,146.4615478515625,418.6012878417969,621.7000122070312,54.69864273071289,51.45840835571289,514.25,102.94999694824219,54.75270080566406,144.0013885498047,177.8976287841797,142.73983764648438,221.3880615234375,517.8831176757812,49.7997932434082,223.54530334472656,116.12910461425781,327.163330078125,134.52200317382812,2214.340087890625,159.1067657470703,60.133567810058594,92.0999984741211,63.59123229980469,198.5812225341797,200.3800048828125,143.47000122070312,602.40771484375,283.1700134277344,583.1300048828125,133.0,75.87698364257812,31.080718994140625,285.5299987792969,145.8000030517578,309.75457763671875,596.3200073242188,54.84199905395508,235.25,47.290000915527344,145.44174194335938
2021-07-30,143.78668212890625,278.7397766113281,135.2209930419922,134.72650146484375,166.37950134277344,194.6632843017578,229.06666564941406,356.29998779296875,455.6491394042969,747.5950927734375,146.5923309326172,422.9715576171875,621.6300048828125,54.319053649902344,51.738731384277344,517.5700073242188,106.19000244140625,55.43109893798828,143.39404296875,178.6379852294922,141.6148223876953,222.253173828125,522.2783203125,49.81834411621094,222.6970672607422,115.2276382446289,330.4866638183594,136.89935302734375,2178.260009765625,159.947509765625,60.067100524902344,91.61000061035156,62.188819885253906,199.3419647216797,201.5800018310547,144.00999450683594,619.6934814453125,275.5299987792969,574.6099853515625,133.01666259765625,76.36917877197266,31.303482055664062,287.989990234375,147.64999389648438,337.6143798828125,603.8400268554688,54.448001861572266,234.39999389648438,47.15999984741211,143.57305908203125
2021-08-02,143.45150756835938,278.6517028808594,135.989501953125,134.85450744628906,166.57400512695312,197.16908264160156,236.55667114257812,351.95001220703125,454.97320556640625,750.4323120117188,146.00392150878906,422.18414306640625,618.75,54.45191192626953,51.8134880065918,515.1500244140625,108.62999725341797,55.09189987182617,144.28016662597656,178.731689453125,140.7261962890625,220.95079040527344,519.85400390625,49.78124237060547,221.08355712890625,114.22178649902344,330.8500061035156,138.934326171875,2170.93994140625,160.1385955810547,60.25700759887695,91.4800033569336,62.243465423583984,199.17076110839844,198.32000732421875,145.49000549316406,623.9614868164062,270.989990234375,577.1300048828125,133.44000244140625,76.42823028564453,31.080718994140625,287.6099853515625,147.2899932861328,335.4324645996094,601.1300048828125,56.92399978637695,233.64999389648438,46.68000030517578,142.4813690185547
2021-08-03,145.26535034179688,280.90185546875,136.27999877929688,135.6300048828125,168.31199645996094,197.81796264648438,236.5800018310547,351.239990234375,456.9539794921875,760.065673828125,146.330810546875,428.2375183105469,621.280029296875,54.717620849609375,52.56101608276367,510.82000732421875,112.55999755859375,54.86576843261719,143.8719482421875,177.43844604492188,139.8659210205078,221.16943359375,522.4853515625,50.13364028930664,225.03890991210938,113.04510498046875,333.2033386230469,139.08108520507812,2139.2900390625,161.15127563476562,60.18104553222656,88.91000366210938,63.59123229980469,202.9649658203125,200.0500030517578,145.64999389648438,627.5780639648438,273.5,586.510009765625,132.77667236328125,79.59798431396484,31.410030364990234,289.20001220703125,149.85000610351562,336.3827819824219,612.5,59.551998138427734,235.36000061035156,46.52000045776367,140.27830505371094
2021-08-04,144.86119079589844,280.30511474609375,136.02850341796875,135.12550354003906,167.73599243164062,202.40028381347656,236.97332763671875,358.9200134277344,457.9019775390625,775.6173706054688,143.8837127685547,428.2080383300781,625.6799926757812,54.38548278808594,52.037742614746094,517.3499755859375,118.7699966430664,54.62078857421875,141.60186767578125,180.287353515625,140.12115478515625,218.26043701171875,528.280029296875,49.98526382446289,210.4991455078125,112.2100601196289,330.2933349609375,139.66807556152344,2085.639892578125,164.877197265625,58.60483169555664,89.27999877929688,63.05393600463867,201.5956573486328,199.58999633789062,147.39999389648438,631.7197265625,275.5,580.9500122070312,134.44332885742188,80.70049285888672,30.916067123413086,291.489990234375,151.0800018310547,343.08349609375,605.8300170898438,60.80400085449219,232.22999572753906,46.005001068115234,135.6951141357422
2021-08-05,144.96963500976562,283.2498474121094,136.94000244140625,136.25149536132812,168.79949951171875,206.02420043945312,238.2100067138672,362.9700012207031,457.7799987792969,774.90576171875,144.12657165527344,436.2300109863281,632.0800170898438,55.42934799194336,52.1031494140625,524.8900146484375,112.3499984741211,54.96941375732422,141.3131103515625,181.01832580566406,138.80712890625,218.5361328125,530.20166015625,50.300750732421875,215.7360382080078,112.95022583007812,339.70001220703125,139.188720703125,2207.7099609375,162.34547424316406,58.737762451171875,88.73999786376953,63.108585357666016,202.8223419189453,202.99000549316406,150.32000732421875,627.7141723632812,280.6700134277344,602.469970703125,134.54666137695312,80.2181396484375,31.138835906982422,293.20001220703125,151.75999450683594,342.9962158203125,605.1500244140625,60.00400161743164,236.0,45.974998474121094,139.38330078125
2021-08-06,144.27853393554688,283.19122314453125,137.03599548339844,135.73849487304688,167.2469940185547,203.31875610351562,233.03334045410156,363.510009765625,455.67724609375,763.7221069335938,144.1452178955078,432.7259521484375,631.3800048828125,53.55987548828125,51.94430160522461,520.5499877929688,110.11000061035156,55.29918670654297,141.61181640625,180.83091735839844,138.2871551513672,218.34597778320312,526.5357055664062,50.32875442504883,212.19561767578125,112.96919250488281,343.3399963378906,139.56045532226562,2182.97998046875,163.491943359375,58.65230941772461,87.45999908447266,62.635032653808594,202.5465545654297,200.6699981689453,149.99000549316406,629.9503173828125,279.5400085449219,610.8599853515625,128.7866668701172,80.72019958496094,31.28411865234375,292.42999267578125,151.07000732421875,342.6471252441406,603.4500122070312,60.736000061035156,235.72000122070312,48.48500061035156,139.2554473876953
2021-08-09,144.22915649414062,282.0856628417969,138.0019989013672,136.91299438476562,167.093505859375,202.6099395751953,237.9199981689453,361.6099853515625,454.97320556640625,768.9871826171875,144.16392517089844,433.5527648925781,629.219970703125,53.48395919799805,51.83216857910156,519.969970703125,107.58000183105469,54.91287612915039,142.36851501464844,178.47866821289062,138.89219665527344,216.96755981445312,527.4620361328125,50.450096130371094,210.1118927001953,111.91590118408203,344.0,138.92454528808594,2157.780029296875,163.66390991210938,58.88968276977539,92.70999908447266,62.343631744384766,203.21218872070312,200.39999389648438,149.44000244140625,622.6975708007812,278.1499938964844,613.9400024414062,129.4933319091797,78.9581298828125,31.37128448486328,291.3999938964844,150.2899932861328,340.87255859375,598.5999755859375,60.22200012207031,234.19000244140625,49.23500061035156,134.84933471679688
2021-08-10,143.7454071044922,280.2366027832031,138.09649658203125,136.8070068359375,166.03399658203125,199.0259552001953,236.663330078125,361.1300048828125,452.7015686035156,769.5819702148438,144.2386474609375,436.072509765625,621.739990234375,53.531410217285156,51.96299743652344,515.8400268554688,106.4800033569336,55.07305908203125,142.5775909423828,177.7289581298828,137.89956665039062,220.43743896484375,522.4360961914062,50.34741973876953,210.17645263671875,110.44507598876953,331.8733215332031,135.0698699951172,2200.469970703125,163.3677520751953,58.9086799621582,91.58999633789062,63.05393600463867,206.08401489257812,196.4600067138672,147.9499969482422,600.01611328125,274.3699951171875,614.97998046875,125.66666412353516,74.72525787353516,31.913671493530273,288.25,149.0500030517578,331.64093017578125,600.6500244140625,60.08000183105469,230.6999969482422,49.39500045776367,135.7147979736328
2021-08-11,144.00210571289062,280.735595703125,137.6894989013672,136.2790069580078,164.60549926757812,196.659912109375,235.94000244140625,359.9599914550781,453.9125061035156,769.513671875,144.80836486816406,437.32257080078125,626.030029296875,53.72119903564453,52.19659423828125,512.4000244140625,107.68000030517578,55.67607879638672,143.9615478515625,177.58837890625,138.66529846191406,222.62393188476562,524.5055541992188,50.53410339355469,210.3332061767578,110.97852325439453,331.8833312988281,131.90003967285156,2200.219970703125,162.85183715820312,59.31697463989258,89.61000061035156,63.60033416748047,205.63705444335938,195.25,148.16000366210938,591.6063842773438,276.4100036621094,608.4500122070312,121.82666778564453,73.85897064208984,32.91127014160156,288.95001220703125,150.52999877929688,332.28094482421875,601.1799926757812,59.73400115966797,231.3699951171875,49.36000061035156,135.8426513671875
2021-08-12,146.99349975585938,283.53363037109375,138.38949584960938,137.19400024414062,165.1750030517578,198.7164764404297,240.75,362.6499938964844,454.5789794921875,761.5672607421875,144.83641052246094,438.365966796875,634.3499755859375,54.964744567871094,52.691837310791016,510.7200012207031,106.5,55.619544982910156,144.1109161376953,176.06082153320312,139.10963439941406,221.37362670898438,529.1275024414062,49.97406005859375,210.3516387939453,110.26407623291016,333.3333435058594,126.42131805419922,2193.169921875,161.05572509765625,59.24101257324219,87.41999816894531,64.54742431640625,204.3533172607422,194.80999755859375,151.14999389648438,567.2915649414062,274.5899963378906,608.0,123.0,69.15357971191406,33.05656433105469,292.19000244140625,152.25999450683594,318.5595397949219,596.9299926757812,61.13199996948242,235.3300018310547,48.810001373291016,132.5478973388672
2021-08-13,147.20082092285156,286.5078125,138.406005859375,137.7274932861328,164.69850158691406,201.54171752929688,239.05667114257812,363.17999267578125,456.3625183105469,769.26025390625,146.1907196044922,440.78729248046875,637.3099975585938,55.940452575683594,52.76659393310547,515.9199829101562,110.55000305175781,55.892791748046875,144.31004333496094,176.8386688232422,140.5182342529297,221.2017822265625,532.89208984375,49.92739486694336,211.76226806640625,111.22620391845703,334.3466796875,127.08661651611328,2203.419921875,162.48880004882812,60.16205978393555,84.37999725341797,64.80241394042969,204.6100616455078,194.36000061035156,152.75999450683594,564.2777709960938,274.9100036621094,624.7899780273438,124.68000030517578,69.81312561035156,32.80473327636719,293.1199951171875,152.6699981689453,318.9681396484375,594.030029296875,61.86600112915039,236.67999267578125,49.060001373291016,132.16433715820312
2021-08-16,149.19508361816406,288.21990966796875,138.91600036621094,138.3094940185547,164.94949340820312,199.1657257080078,228.72332763671875,366.55999755859375,458.2211608886719,767.6903076171875,147.61976623535156,445.74810791015625,636.9400024414062,56.198726654052734,52.589046478271484,517.9199829101562,107.4800033569336,55.82682800292969,140.1183319091797,177.91639709472656,140.0360870361328,223.09161376953125,535.0601806640625,49.90873336791992,214.68896484375,111.96924591064453,339.413330078125,128.8378143310547,2130.889892578125,163.4346160888672,60.475399017333984,82.22000122070312,65.30326080322266,205.93185424804688,190.97000122070312,148.57000732421875,572.5026245117188,278.2799987792969,628.5999755859375,123.44000244140625,69.82295227050781,32.80473327636719,294.4200134277344,151.8699951171875,320.2425231933594,603.9000244140625,60.487998962402344,232.5800018310547,49.209999084472656,130.9349365234375
2021-08-17,148.27696228027344,286.7327880859375,137.30050659179688,136.6614990234375,162.09800720214844,194.25396728515625,221.90333557128906,358.45001220703125,449.350341796875,757.1698608398438,147.47964477539062,445.236328125,635.010009765625,56.77267074584961,52.33675765991211,518.9099731445312,107.55999755859375,56.03412628173828,140.05859375,174.6082763671875,136.51934814453125,220.90591430664062,528.0830078125,49.18067932128906,214.8097381591797,111.04521179199219,345.0,126.01042938232422,2113.27001953125,158.8774871826172,60.82672119140625,79.44999694824219,66.50533294677734,204.2582244873047,198.44000244140625,143.89999389648438,562.897216796875,271.1000061035156,647.4400024414062,121.92333221435547,69.67530822753906,32.6788215637207,291.6199951171875,149.58999633789062,313.6857604980469,599.77001953125,59.72600173950195,231.36000061035156,48.7599983215332,128.2106170654297
2021-08-18,144.49574279785156,284.978271484375,136.57000732421875,135.44900512695312,160.06100463867188,190.0809783935547,229.663330078125,355.45001220703125,440.2261657714844,753.1625366210938,145.96653747558594,439.20263671875,626.77001953125,56.858760833740234,51.53315734863281,521.8699951171875,103.44000244140625,55.619544982910156,139.2222442626953,172.2467041015625,134.4111785888672,218.0139617919922,525.2446899414062,48.71397018432617,210.7588348388672,110.19738006591797,346.4599914550781,124.61140441894531,2086.31005859375,158.38072204589844,59.79174041748047,80.95999908447266,65.53092956542969,198.2388916015625,194.77000427246094,146.74000549316406,553.6807861328125,268.8399963378906,635.5700073242188,120.78666687011719,69.5177993774414,32.69820022583008,290.6300048828125,148.02000427246094,308.91888427734375,598.8400268554688,58.54399871826172,231.5800018310547,47.93000030517578,127.85655212402344
2021-08-19,144.8314208984375,290.89874267578125,136.9134979248047,135.67999267578125,159.3874969482422,197.64825439453125,224.49000549316406,355.1199951171875,444.5066223144531,761.9962158203125,148.42300415039062,447.1261901855469,637.6599731445312,56.6196174621582,53.51412582397461,543.7100219726562,103.69999694824219,55.55358123779297,140.2776336669922,173.4087371826172,132.92698669433594,217.3554229736328,535.5528564453125,48.947330474853516,208.4824981689453,108.90184783935547,351.8800048828125,126.40174865722656,2075.860107421875,159.3456573486328,60.46590042114258,74.69000244140625,65.26683807373047,200.75880432128906,195.0399932861328,142.64999389648438,561.0986328125,270.5799865722656,655.6300048828125,120.96666717529297,69.18312072753906,32.533546447753906,315.989990234375,153.27000427246094,313.5884094238281,602.1300048828125,59.15599822998047,231.89999389648438,48.59000015258789,128.11224365234375
2021-08-20,146.3024444580078,298.3385314941406,138.43699645996094,137.42950439453125,159.99749755859375,207.81121826171875,226.75332641601562,359.3699951171875,446.0461120605469,768.499755859375,147.89993286132812,451.7819519042969,647.3400268554688,56.810935974121094,54.40182876586914,546.8800048828125,104.6500015258789,55.97759246826172,141.19363403320312,173.3431396484375,134.3260955810547,217.32675170898438,537.3859252929688,48.545963287353516,207.68350219726562,109.19715881347656,347.94000244140625,124.445068359375,2074.739990234375,159.2023162841797,60.285491943359375,77.29000091552734,65.96805572509766,201.19622802734375,195.85000610351562,143.6999969482422,550.2391357421875,272.9599914550781,663.27001953125,122.48666381835938,69.13389587402344,32.66913986206055,316.8800048828125,156.6699981689453,311.2730712890625,606.4099731445312,59.5880012512207,235.9499969482422,48.369998931884766,128.98757934570312
2021-08-23,147.80308532714844,298.62286376953125,141.09950256347656,140.04150390625,163.2935028076172,219.21205139160156,235.43333435058594,363.3500061035156,452.87994384765625,791.3543090820312,147.43295288085938,447.78564453125,656.8599853515625,56.24655532836914,54.70083999633789,553.3300170898438,108.7699966430664,56.34505844116211,141.9204559326172,176.0421142578125,136.26409912109375,218.67254638671875,544.4714965820312,49.68470764160156,209.6439208984375,109.69251251220703,348.67333984375,128.6421356201172,2137.320068359375,162.0589141845703,59.91517639160156,81.08000183105469,66.0682144165039,201.33888244628906,198.39999389648438,146.7899932861328,568.0596313476562,276.9800109863281,667.2899780273438,124.19000244140625,70.62032318115234,32.80473327636719,320.9200134277344,158.32000732421875,319.6101989746094,602.5999755859375,61.50400161743164,242.6199951171875,48.375,131.9381103515625
2021-08-24,147.71420288085938,296.6329650878906,142.39849853515625,141.26150512695312,165.28900146484375,217.56478881835938,236.163330078125,365.510009765625,451.92242431640625,785.4944458007812,145.60227966308594,444.6949462890625,657.239990234375,55.97871398925781,55.42967987060547,553.4099731445312,107.6500015258789,56.09066390991211,141.88064575195312,176.0139923095703,136.56661987304688,219.94195556640625,545.9794921875,50.22608184814453,208.47323608398438,109.6258316040039,348.89666748046875,128.59326171875,2233.110107421875,158.4475860595703,59.10807418823242,99.12000274658203,65.79502868652344,197.97265625,199.72999572753906,161.4199981689453,569.3041381835938,279.510009765625,669.9500122070312,147.2899932861328,70.85657501220703,32.320465087890625,324.95001220703125,158.5800018310547,319.0848693847656,599.4000244140625,59.96799850463867,245.80999755859375,48.314998626708984,134.63294982910156
2021-08-25,146.4702606201172,296.0350646972656,142.9499969482422,142.07899475097656,164.95899963378906,221.75782775878906,237.06666564941406,368.3900146484375,453.78106689453125,787.6980590820312,144.95779418945312,444.143798828125,656.7999877929688,56.036109924316406,55.45771789550781,547.5800170898438,108.30000305175781,56.04354476928711,139.2521209716797,176.26699829101562,136.00885009765625,220.15191650390625,547.5462646484375,50.22608184814453,205.8810272216797,110.09259796142578,347.9866638183594,130.1810760498047,2263.7900390625,156.68016052246094,58.747257232666016,97.83999633789062,65.03006744384766,197.97265625,201.3300018310547,160.35000610351562,572.4053955078125,277.69000244140625,669.1799926757812,149.01666259765625,72.88442993164062,32.407630920410156,325.010009765625,158.6300048828125,324.9411926269531,607.0700073242188,61.20600128173828,246.11000061035156,48.564998626708984,134.64276123046875
2021-08-26,145.6606903076172,293.1728515625,142.1230010986328,141.4405059814453,165.8000030517578,220.3102264404297,233.72000122070312,364.3800048828125,455.9682312011719,790.6913452148438,144.42543029785156,442.2539367675781,652.3900146484375,56.208290100097656,55.31755065917969,550.1199951171875,107.2699966430664,55.591278076171875,136.98202514648438,176.15457153320312,134.60028076171875,220.3618927001953,544.6194458007812,49.59136962890625,205.76951599121094,108.90184783935547,347.4166564941406,129.85763549804688,2276.800048828125,160.5657501220703,58.33895492553711,95.86000061035156,65.04828643798828,196.91709899902344,198.25,152.72999572753906,569.0803833007812,273.6199951171875,665.77001953125,152.47999572753906,71.63423156738281,32.23329162597656,326.510009765625,159.3699951171875,324.6785583496094,600.280029296875,62.0260009765625,246.75999450683594,48.41999816894531,131.46604919433594
2021-08-27,146.70721435546875,293.79034423828125,144.55050659179688,144.00399780273438,167.48150634765625,225.980712890625,237.30667114257812,372.6300048828125,465.5430908203125,812.12255859375,144.71499633789062,443.2677307128906,658.52001953125,56.08393859863281,55.149356842041016,558.9199829101562,111.4000015258789,55.968170166015625,137.77854919433594,178.54425048828125,136.93528747558594,220.6100616455078,557.726318359375,50.300750732421875,206.98666381835938,109.66393280029297,345.50665283203125,133.83697509765625,2305.469970703125,159.72145080566406,58.7662467956543,94.62999725341797,64.91168212890625,198.704833984375,199.9199981689453,154.17999267578125,592.6467895507812,278.3299865722656,663.2899780273438,153.75999450683594,72.84505462646484,32.39794921875,331.80999755859375,162.47000122070312,333.6090393066406,591.9099731445312,63.21200180053711,269.2799987792969,48.665000915527344,133.77728271484375
2021-08-30,151.1696319580078,297.58380126953125,145.46949768066406,144.5904998779297,171.07850646972656,226.49984741210938,243.6366729736328,380.6600036621094,468.31231689453125,818.6260375976562,145.70501708984375,448.76995849609375,665.989990234375,56.06480407714844,55.25214767456055,566.1799926757812,111.31999969482422,56.260257720947266,137.30062866210938,179.39706420898438,137.96572875976562,221.30679321289062,557.3617553710938,50.34741973876953,208.24099731445312,110.13069915771484,352.9700012207031,133.34689331054688,2277.7099609375,160.20115661621094,59.022621154785156,94.9800033569336,65.57646179199219,198.80946350097656,199.49000549316406,156.02000427246094,591.0912475585938,288.4700012207031,677.0800170898438,152.93666076660156,72.01817321777344,32.14833450317383,334.2799987792969,163.88999938964844,332.8113098144531,596.6500244140625,63.87799835205078,271.3699951171875,48.904998779296875,132.87246704101562
2021-08-31,149.89605712890625,295.9076843261719,145.46200561523438,144.69749450683594,173.5395050048828,223.5143280029297,245.24000549316406,379.3800048828125,466.7352600097656,812.2395629882812,146.0692596435547,448.3368835449219,663.7000122070312,55.74913787841797,55.149356842041016,569.1900024414062,110.72000122070312,57.174217224121094,136.42446899414062,178.90977478027344,138.67478942871094,221.344970703125,557.8938598632812,50.45942687988281,209.54173278808594,111.92160034179688,351.1866760253906,132.44517517089844,2299.669921875,156.33477783203125,58.93716812133789,100.0199966430664,66.27767181396484,198.78089904785156,200.2899932861328,154.99000549316406,588.0092163085938,288.6600036621094,673.4000244140625,153.67999267578125,72.54972839355469,31.59471893310547,332.239990234375,163.47999572753906,330.71978759765625,594.0800170898438,63.02799987792969,273.1600036621094,48.78499984741211,132.91180419921875
2021-09-01,150.5673828125,295.858642578125,145.8419952392578,145.2154998779297,173.9499969482422,224.07347106933594,244.69667053222656,382.04998779296875,462.93353271484375,821.1416015625,147.48898315429688,449.3506774902344,665.8900146484375,56.1700325012207,55.16804122924805,582.0700073242188,109.98999786376953,57.60763931274414,137.14134216308594,176.5106658935547,139.0926971435547,219.3311004638672,554.9571533203125,50.095401763916016,207.51626586914062,111.88349914550781,354.2366638183594,130.80836486816406,2286.85009765625,154.5694580078125,59.18403625488281,106.83000183105469,65.448974609375,196.70790100097656,197.13999938964844,156.58999633789062,583.1094360351562,286.75,680.9600219726562,153.43333435058594,72.56941223144531,31.604433059692383,333.6300048828125,164.14999389648438,326.3323974609375,592.5399780273438,61.694000244140625,273.3699951171875,48.900001525878906,132.6068878173828
